Origin,Destination,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Price
Karachi,Ottawa,5:55am - 7:58am,2023-05-10,2023-05-11,35h 3m (2 stops),5h in Istanbul (IST) - 13h 35m in Montreal (YUL),Multiple airlines ,2484
Karachi,Halifax,5:55am - 10:30am,2023-05-10,2023-05-11,36h 35m (2 stops),5h in Istanbul (IST) - 14h 20m in Montreal (YUL),Multiple airlines,2396
Karachi,Halifax,5:55am - 12:01am,2023-05-10,2023-05-11,26h 6m (2 stops),5h in Istanbul (IST) - 3h 50m in Montreal (YUL),Turkish Airlines ,2456
Karachi,Halifax,10:30pm - 4:25pm,2023-05-10,2023-05-11,25h 55m (2 stops),2h 15m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2581
Karachi,Winnipeg,5:55am - 11:22am,2023-05-10,2023-05-11,39h 27m (2 stops),5h in Istanbul (IST) - 15h 35m in Montreal (YUL),Multiple airlines,2364
Karachi,Winnipeg,4:00am - 7:10pm,2023-05-10,2023-05-11,25h 10m (2 stops),3h 50m in Abu Dhabi (AUH) - 2h 40m in Toronto (YYZ),Multiple airlines,2484
Karachi,Winnipeg,4:00am - 7:31pm,2023-05-10,2023-05-11,25h 31m (2 stops),3h 50m in Abu Dhabi (AUH) - 3h in Toronto (YYZ),Etihad Airways ,2484
Karachi,Riyadh,6:40am - 10:55am,2023-05-10,2023-05-11,6h 15m (1 stop),2h 15m in Manama (BAH),Gulf Air,354
Karachi,Riyadh,6:40am - 3:00pm,2023-05-10,2023-05-11,10h 20m (1 stop),6h 20m in Manama (BAH),Gulf Air,354
Karachi,Riyadh,6:40am - 5:00pm,2023-05-10,2023-05-11,12h 20m (1 stop),8h 20m in Manama (BAH),Gulf Air,354
Karachi,Jeddah,1:40pm - 8:50pm,2023-05-10,2023-05-11,9h 10m (1 stop),3h 55m in Riyadh (RUH),Saudi Arabian Airlines,418
Karachi,Jeddah,1:40pm - 9:20pm,2023-05-10,2023-05-11,9h 40m (1 stop),4h 25m in Riyadh (RUH),Saudi Arabian Airlines,418
Karachi,Jeddah,1:40pm - 9:50pm,2023-05-10,2023-05-11,10h 10m (1 stop),4h 55m in Riyadh (RUH),Saudi Arabian Airlines,418
Karachi,Dammam,11:30am - 2:25pm,2023-05-10,2023-05-11,4h 55m (1 stop),1h 5m in Dubai (DXB),flydubai,369
Karachi,Dammam,11:30am - 6:50pm,2023-05-10,2023-05-11,9h 20m (1 stop),5h 30m in Dubai (DXB),flydubai,369
Karachi,Dammam,6:40am - 10:30am,2023-05-10,2023-05-11,5h 50m (1 stop),2h 20m in Manama (BAH),Gulf Air,379
Karachi,London,5:55am - 3:55pm,2023-05-10,2023-05-11,14h 0m (1 stop),4h 5m in Istanbul (IST),Turkish Airlines,833
Karachi,London,5:55am - 4:45pm,2023-05-10,2023-05-11,14h 50m (1 stop),5h 5m in Istanbul (IST),Turkish Airlines,833
Karachi,London,10:30am - 6:00pm,2023-05-10,2023-05-11,11h 30m (1 stop),1h 25m in Doha (DOH),Qatar Airways,835
Karachi,Manchester,12:15pm - 7:15pm,2023-05-10,2023-05-11,11h 0m (1 stop),1h 10m in Dubai (DXB),Emirates,980
Karachi,Manchester,2:45am - 7:15pm,2023-05-10,2023-05-11,20h 30m (1 stop),10h 45m in Dubai (DXB),Emirates,980
Karachi,Manchester,2:45am - 12:00pm,2023-05-10,2023-05-11,13h 15m (1 stop),3h 40m in Dubai (DXB),Emirates,1043
Karachi,Los Angeles,5:55am - 4:55pm,2023-05-10,2023-05-11,23h 0m (1 stop),3h 30m in Istanbul (IST),Turkish Airlines,1306
Karachi,Los Angeles,5:55am - 12:15pm,2023-05-10,2023-05-11,42h 20m (1 stop),22h 30m in Istanbul (IST),Turkish Airlines,1581
Karachi,Los Angeles,4:00am - 8:40pm,2023-05-10,2023-05-11,28h 40m (2 stops),3h 20m in Abu Dhabi (AUH) - 4h 40m in London (LHR),Multiple airlines,1583
Karachi,Chicago,5:55am - 5:50pm,2023-05-10,2023-05-11,21h 55m (1 stop),4h 35m in Istanbul (IST),Turkish Airlines,1621
Karachi,Chicago,10:30pm - 3:45pm,2023-05-10,2023-05-11,27h 15m (1 stop),10h 10m in Dubai (DXB),Emirates,1688
Karachi,Chicago,4:00am - 8:07am,2023-05-10,2023-05-11,38h 7m (2 stops),4h 40m in Abu Dhabi (AUH) - 14h 30m in New York (JFK),Multiple airlines,1704
Lahore,Toronto,9:00am - 9:30am,2023-05-10,2023-05-11,33h 30m (1 stop),16h 15m in Dubai (DXB),Emirates,1831
Lahore,Toronto,3:30am - 9:30am,2023-05-10,2023-05-11,39h 0m (1 stop),21h 50m in Dubai (DXB),Emirates,1831
Lahore,Toronto,9:00am - 8:05am,2023-05-10,2023-05-11,32h 5m (1 stop),14h 45m in Dubai (DXB),Multiple airlines,1954
Lahore,Montreal,9:00am - 2:17pm,2023-05-10,2023-05-11,38h 17m (2 stops),14h 45m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Air Canada ,2391
Lahore,Montreal,9:00am - 6:17pm,2023-05-10,2023-05-11,42h 17m (2 stops),14h 45m in Dubai (DXB) - 8h 55m in Toronto (YYZ),Air Canada ,2391
Lahore,Montreal,3:30am - 2:17pm,2023-05-10,2023-05-11,43h 47m (2 stops),20h 20m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Air Canada ,2391
Lahore,Calgary,3:30am - 11:33pm,2023-05-10,2023-05-11,31h 3m (2 stops),2h 45m in Doha (DOH) - 5h in Los Angeles (LAX),Multiple airlines,2569
Lahore,Calgary,9:00am - 12:09pm,2023-05-10,2023-05-11,38h 9m (2 stops),14h 45m in Dubai (DXB) - 1h 45m in Toronto (YYZ),Multiple airlines,2889
Lahore,Calgary,9:00am - 12:09pm,2023-05-10,2023-05-11,38h 9m (2 stops),14h 45m in Dubai (DXB) - 1h 45m in Toronto (YYZ),Air Canada ,2889
Lahore,Edmonton,5:45am - 2:51pm,2023-05-10,2023-05-11,44h 6m (2 stops),4h 10m in Istanbul (IST) - 19h 45m in Seattle (SEA),Multiple airlines ,2230
Lahore,Edmonton,9:00am - 5:05pm,2023-05-10,2023-05-11,43h 5m (2 stops),14h 45m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Air Canada ,2749
Lahore,Edmonton,9:00am - 5:05pm,2023-05-10,2023-05-11,43h 5m (2 stops),14h 45m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Multiple airlines,2749
Lahore,Ottawa,3:30am - 9:20pm,2023-05-10,2023-05-11,26h 50m (2 stops),4h 15m in Dubai (DXB) - 2h 30m in Chicago (ORD),Multiple airlines ,2261
Lahore,Ottawa,3:30am - 7:34pm,2023-05-10,2023-05-11,25h 4m (2 stops),2h 25m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,2467
Lahore,Ottawa,9:00am - 11:13am,2023-05-10,2023-05-11,35h 13m (2 stops),14h 45m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Air Canada ,2531
Lahore,Halifax,9:00am - 4:25pm,2023-05-10,2023-05-11,39h 25m (2 stops),14h 45m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Air Canada ,2581
Lahore,Halifax,9:00am - 4:25pm,2023-05-10,2023-05-11,39h 25m (2 stops),14h 45m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2581
Lahore,Halifax,3:30am - 4:25pm,2023-05-10,2023-05-11,44h 55m (2 stops),20h 20m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Air Canada ,2581
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-11,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2531
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-11,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Air Canada ,2531
Lahore,Quebec City,3:30am - 4:56pm,2023-05-10,2023-05-11,46h 26m (2 stops),20h 20m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2531
Lahore,Winnipeg,9:00am - 11:40am,2023-05-10,2023-05-11,36h 40m (2 stops),14h 45m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,2497
Lahore,Winnipeg,3:30am - 11:40am,2023-05-10,2023-05-11,42h 10m (2 stops),20h 20m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,2497
Lahore,Winnipeg,9:00am - 11:40am,2023-05-10,2023-05-11,36h 40m (2 stops),14h 45m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2712
Lahore,Riyadh,2:35am - 9:50am,2023-05-10,2023-05-11,9h 15m (1 stop),2h 15m in Jeddah (JED),Saudi Arabian Airlines,424
Lahore,Riyadh,2:35am - 10:50am,2023-05-10,2023-05-11,10h 15m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,424
Lahore,Riyadh,2:35am - 11:50am,2023-05-10,2023-05-11,11h 15m (1 stop),4h 15m in Jeddah (JED),Saudi Arabian Airlines,424
Lahore,Jeddah,4:25am - 1:25pm,2023-05-10,2023-05-11,11h 0m (1 stop),4h 40m in Riyadh (RUH),flynas,458
Lahore,Dubai,2:35am - 1:00pm,2023-05-10,2023-05-11,11h 25m (1 stop),3h 5m in Jeddah (JED),Saudi Arabian Airlines,519
Lahore,Dubai,2:35am - 4:00pm,2023-05-10,2023-05-11,14h 25m (1 stop),6h 10m in Jeddah (JED),Saudi Arabian Airlines,519
Lahore,Dubai,2:35am - 7:30pm,2023-05-10,2023-05-11,17h 55m (1 stop),9h 45m in Jeddah (JED),Saudi Arabian Airlines,519
Lahore,Abu Dhabi,2:35am - 2:25pm,2023-05-10,2023-05-11,12h 50m (1 stop),4h 40m in Jeddah (JED),Saudi Arabian Airlines,441
Lahore,London,2:35am - 2:00pm,2023-05-10,2023-05-11,15h 25m (1 stop),3h 45m in Jeddah (JED),Saudi Arabian Airlines,949
Lahore,London,2:35am - 5:40pm,2023-05-10,2023-05-11,19h 5m (2 stops),2h 15m in Jeddah (JED) - 2h 45m in Riyadh (RUH),Saudi Arabian Airlines,999
Lahore,London,11:40am - 6:40am,2023-05-10,2023-05-11,23h 0m (2 stops),3h 10m in Jeddah (JED) - 5h 45m in Riyadh (RUH),Saudi Arabian Airlines,1024
Lahore,Manchester,10:00pm - 7:15am,2023-05-10,2023-05-11,13h 15m (1 stop),2h 15m in Manama (BAH),Gulf Air,1152
Lahore,Manchester,5:35am - 9:55am,2023-05-10,2023-05-11,32h 20m (1 stop),21h 40m in Istanbul (IST),Pakistan International Airlines ,1253
Lahore,Manchester,5:35am - 12:10pm,2023-05-10,2023-05-11,34h 35m (1 stop),24h in Istanbul (IST),Pakistan International Airlines ,1253
Lahore,Los Angeles,5:35am - 4:55pm,2023-05-10,2023-05-11,23h 20m (1 stop),3h 15m in Istanbul (IST),Pakistan International Airlines ,1731
Lahore,Los Angeles,9:40am - 2:36pm,2023-05-10,2023-05-11,40h 56m (2 stops),2h 40m in Muscat (MCT) - 16h 5m in London (LHR),Multiple airlines,1772
Lahore,Los Angeles,9:40am - 8:20pm,2023-05-10,2023-05-11,46h 40m (2 stops),2h 40m in Muscat (MCT) - 21h 50m in London (LHR),Multiple airlines,1772
Multan,Toronto,10:50am - 9:30am,2023-05-10,2023-05-11,31h 40m (1 stop),14h 40m in Dubai (DXB),Emirates ,1891
Multan,Toronto,3:00am - 9:30am,2023-05-10,2023-05-11,39h 30m (1 stop),22h 20m in Dubai (DXB),Emirates ,1891
Multan,Toronto,10:50am - 8:05am,2023-05-10,2023-05-11,30h 15m (1 stop),13h 10m in Dubai (DXB),Multiple airlines,1974
Multan,Vancouver,3:45am - 3:39pm,2023-05-10,2023-05-11,23h 54m (2 stops),2h 30m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2010
Multan,Vancouver,3:45am - 5:04pm,2023-05-10,2023-05-11,25h 19m (2 stops),2h 30m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2010
Multan,Vancouver,3:45am - 7:34pm,2023-05-10,2023-05-11,27h 49m (2 stops),2h 30m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,2010
Multan,Montreal,10:50am - 2:17pm,2023-05-10,2023-05-11,36h 27m (2 stops),13h 10m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Multiple airlines,2411
Multan,Montreal,3:00am - 2:17pm,2023-05-10,2023-05-11,44h 17m (2 stops),20h 50m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Multiple airlines,2411
Multan,Montreal,10:50am - 11:17am,2023-05-10,2023-05-11,33h 27m (2 stops),13h 10m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2551
Multan,Calgary,3:00am - 1:39pm,2023-05-10,2023-05-11,45h 39m (2 stops),4h 45m in Dubai (DXB) - 21h 40m in Seattle (SEA),Multiple airlines ,2842
Multan,Calgary,10:50am - 12:09pm,2023-05-10,2023-05-11,36h 19m (2 stops),13h 10m in Dubai (DXB) - 1h 45m in Toronto (YYZ),Multiple airlines,2909
Multan,Calgary,10:50am - 3:24pm,2023-05-10,2023-05-11,39h 34m (2 stops),13h 10m in Dubai (DXB) - 5h 5m in Toronto (YYZ),Multiple airlines,2909
Multan,Edmonton,3:00am - 2:51pm,2023-05-10,2023-05-11,46h 51m (2 stops),4h 45m in Dubai (DXB) - 22h 40m in Seattle (SEA),Multiple airlines ,2656
Multan,Edmonton,10:50am - 5:05pm,2023-05-10,2023-05-11,41h 15m (2 stops),13h 10m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Multiple airlines,2769
Multan,Edmonton,10:50am - 6:45pm,2023-05-10,2023-05-11,42h 55m (2 stops),13h 10m in Dubai (DXB) - 8h 25m in Toronto (YYZ),Multiple airlines,2769
Multan,Ottawa,3:00am - 9:20pm,2023-05-10,2023-05-11,27h 20m (2 stops),4h 45m in Dubai (DXB) - 2h 30m in Chicago (ORD),Multiple airlines ,2314
Multan,Ottawa,10:50am - 11:13am,2023-05-10,2023-05-11,33h 23m (2 stops),13h 10m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Multiple airlines,2551
Multan,Ottawa,10:50am - 1:13pm,2023-05-10,2023-05-11,35h 23m (2 stops),13h 10m in Dubai (DXB) - 4h 5m in Toronto (YYZ),Multiple airlines,2551
Multan,Halifax,10:50am - 4:25pm,2023-05-10,2023-05-11,37h 35m (2 stops),13h 10m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2601
Multan,Halifax,3:00am - 4:25pm,2023-05-10,2023-05-11,45h 25m (2 stops),20h 50m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2601
Multan,Halifax,10:50am - 7:15pm,2023-05-10,2023-05-11,40h 25m (2 stops),13h 10m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Multiple airlines,2741
Multan,Quebec City,10:50am - 4:56pm,2023-05-10,2023-05-11,39h 6m (2 stops),13h 10m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2551
Multan,Quebec City,3:00am - 4:56pm,2023-05-10,2023-05-11,46h 56m (2 stops),20h 50m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2551
Multan,Winnipeg,3:00am - 4:00pm,2023-05-10,2023-05-11,47h 0m (2 stops),3h 45m in Dubai (DXB) - 20h 15m in Los Angeles (LAX),Multiple airlines ,2475
Multan,Winnipeg,10:50am - 11:40am,2023-05-10,2023-05-11,34h 50m (2 stops),13h 10m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2517
Multan,Winnipeg,3:00am - 11:40am,2023-05-10,2023-05-11,42h 40m (2 stops),20h 50m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2517
Multan,Riyadh,3:00am - 8:50am,2023-05-10,2023-05-11,7h 50m (1 stop),2h 40m in Dubai (DXB),flydubai,540
Multan,Riyadh,3:00am - 12:15pm,2023-05-10,2023-05-11,11h 15m (1 stop),6h 5m in Dubai (DXB),flydubai,540
Multan,Riyadh,10:50am - 8:15pm,2023-05-10,2023-05-11,11h 25m (1 stop),6h 25m in Dubai (DXB),flydubai,540
Multan,Jeddah,10:50am - 4:40pm,2023-05-10,2023-05-11,7h 50m (1 stop),1h 45m in Dubai (DXB),flydubai,557
Multan,Jeddah,3:00am - 11:30am,2023-05-10,2023-05-11,10h 30m (1 stop),4h 15m in Dubai (DXB),flydubai,557
Multan,Jeddah,3:00am - 4:40pm,2023-05-10,2023-05-11,15h 40m (1 stop),9h 25m in Dubai (DXB),flydubai,557
Multan,Dammam,3:00am - 8:10am,2023-05-10,2023-05-11,7h 10m (1 stop),2h 30m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 11:55am,2023-05-10,2023-05-11,10h 55m (1 stop),6h 15m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 2:25pm,2023-05-10,2023-05-11,13h 25m (1 stop),8h 45m in Dubai (DXB),flydubai,500
Multan,Abu Dhabi,6:55am - 12:45pm,2023-05-10,2023-05-11,6h 50m (1 stop),2h 15m in Manama (BAH),Gulf Air ,636
Multan,Abu Dhabi,6:55am - 6:35pm,2023-05-10,2023-05-11,12h 40m (1 stop),7h 55m in Manama (BAH),Gulf Air,636
Multan,Abu Dhabi,3:45am - 10:25am,2023-05-10,2023-05-11,7h 40m (1 stop),2h 50m in Doha (DOH),Qatar Airways,658
Multan,London,3:45am - 6:25am,2023-05-10,2023-05-11,30h 40m (1 stop),19h 40m in Doha (DOH),Qatar Airways,1027
Multan,London,3:45am - 7:00am,2023-05-10,2023-05-11,31h 15m (1 stop),20h 15m in Doha (DOH),Qatar Airways,1027
Multan,London,3:45am - 10:00pm,2023-05-10,2023-05-11,22h 15m (1 stop),11h 15m in Doha (DOH),Qatar Airways,1080
Multan,Manchester,3:45am - 1:25pm,2023-05-10,2023-05-11,13h 40m (1 stop),2h 35m in Doha (DOH),Qatar Airways,1323
Multan,Manchester,3:00am - 12:00pm,2023-05-10,2023-05-11,13h 0m (1 stop),2h 15m in Dubai (DXB),Emirates ,1335
Multan,Manchester,3:00am - 7:15pm,2023-05-10,2023-05-11,20h 15m (1 stop),9h 20m in Dubai (DXB),Emirates ,1335
Multan,Los Angeles,6:55am - 2:36pm,2023-05-10,2023-05-11,43h 41m (2 stops),17h 35m in Manama (BAH) - 4h 20m in London (LHR),Gulf Air ,2051
Multan,Los Angeles,3:45am - 2:20pm,2023-05-10,2023-05-11,22h 35m (1 stop),2h 50m in Doha (DOH),Qatar Airways,2102
Multan,Los Angeles,6:55am - 8:20pm,2023-05-10,2023-05-11,25h 25m (2 stops),2h in Manama (BAH) - 1h 40m in London (LHR),Gulf Air ,2178
Multan,Chicago,11:10am - 8:40am,2023-05-10,2023-05-11,31h 30m (1 stop),13h 35m in Abu Dhabi (AUH),Etihad Airways ,1717
Multan,Chicago,6:55am - 3:05pm,2023-05-10,2023-05-11,42h 10m (2 stops),17h 35m in Manama (BAH) - 5h 20m in London (LHR),Gulf Air ,1926
Multan,Chicago,9:30am - 3:45pm,2023-05-10,2023-05-11,40h 15m (2 stops),11h 35m in Karachi (KHI) - 10h 10m in Dubai (DXB),Multiple airlines,1934
Peshawar,Vancouver,3:55am - 3:39pm,2023-05-10,2023-05-11,23h 44m (2 stops),2h 15m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2249
Peshawar,Vancouver,3:55am - 5:04pm,2023-05-10,2023-05-11,25h 9m (2 stops),2h 15m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2249
Peshawar,Vancouver,3:55am - 7:34pm,2023-05-10,2023-05-11,27h 39m (2 stops),2h 15m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,2249
Peshawar,Montreal,3:55am - 10:46pm,2023-05-10,2023-05-11,27h 51m (2 stops),2h 20m in Doha (DOH) - 5h 45m in Philadelphia (PHL),American Airlines ,2318
Peshawar,Montreal,3:55am - 10:56pm,2023-05-10,2023-05-11,28h 1m (2 stops),2h 25m in Doha (DOH) - 2h 43m in Miami (MIA),American Airlines ,2326
Peshawar,Montreal,3:55am - 12:24pm,2023-05-10,2023-05-11,41h 29m (2 stops),2h 20m in Doha (DOH) - 19h 25m in Philadelphia (PHL),American Airlines ,2554
Peshawar,Calgary,3:55am - 11:33pm,2023-05-10,2023-05-11,30h 38m (2 stops),2h 35m in Doha (DOH) - 5h in Los Angeles (LAX),Multiple airlines,2532
Peshawar,Calgary,3:55am - 9:59pm,2023-05-10,2023-05-11,29h 4m (2 stops),2h 10m in Doha (DOH) - 2h 42m in Dallas (DFW),Multiple airlines,3741
Peshawar,Calgary,3:55am - 9:59pm,2023-05-10,2023-05-11,29h 4m (2 stops),2h 10m in Doha (DOH) - 2h 42m in Dallas (DFW),Qatar Airways ,3752
Peshawar,Edmonton,3:55am - 9:25pm,2023-05-10,2023-05-11,28h 30m (2 stops),2h 5m in Doha (DOH) - 4h 45m in Montreal (YUL),Multiple airlines,4368
Peshawar,Ottawa,3:55am - 7:34pm,2023-05-10,2023-05-11,24h 39m (2 stops),2h 15m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,2744
Peshawar,Ottawa,3:55am - 4:46pm,2023-05-10,2023-05-11,21h 51m (2 stops),2h 5m in Doha (DOH) - 2h in Montreal (YUL),Multiple airlines ,3682
Peshawar,Ottawa,3:55am - 6:02pm,2023-05-10,2023-05-11,23h 7m (2 stops),2h 5m in Doha (DOH) - 3h 15m in Montreal (YUL),Multiple airlines ,3682
Peshawar,Halifax,3:55am - 10:41pm,2023-05-10,2023-05-11,26h 46m (2 stops),2h 5m in Doha (DOH) - 6h in Montreal (YUL),Multiple airlines ,3417
Peshawar,Halifax,3:55am - 7:19pm,2023-05-10,2023-05-11,23h 24m (2 stops),2h 5m in Doha (DOH) - 2h 45m in Montreal (YUL),Multiple airlines ,4021
Peshawar,Halifax,3:55am - 12:01am,2023-05-10,2023-05-11,28h 6m (2 stops),2h 5m in Doha (DOH) - 7h 30m in Montreal (YUL),Multiple airlines,4021
Peshawar,Winnipeg,3:55am - 10:37pm,2023-05-10,2023-05-11,28h 42m (2 stops),2h 5m in Doha (DOH) - 6h 30m in Montreal (YUL),Multiple airlines,3991
Peshawar,Winnipeg,3:55am - 11:22am,2023-05-10,2023-05-11,41h 27m (2 stops),2h 5m in Doha (DOH) - 19h 15m in Montreal (YUL),Multiple airlines,4742
Peshawar,Riyadh,11:45am - 6:50pm,2023-05-10,2023-05-11,9h 5m (1 stop),2h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Riyadh,11:45am - 7:50pm,2023-05-10,2023-05-11,10h 5m (1 stop),3h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Riyadh,11:45am - 8:50pm,2023-05-10,2023-05-11,11h 5m (1 stop),4h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Dammam,11:45am - 7:10pm,2023-05-10,2023-05-11,9h 25m (1 stop),2h in Jeddah (JED),Saudi Arabian Airlines,540
Peshawar,Dammam,11:45am - 9:00pm,2023-05-10,2023-05-11,11h 15m (1 stop),4h in Jeddah (JED),Saudi Arabian Airlines,540
Peshawar,Dammam,11:45am - 11:10pm,2023-05-10,2023-05-11,13h 25m (1 stop),6h in Jeddah (JED),Saudi Arabian Airlines,540
Peshawar,Abu Dhabi,9:00am - 5:15pm,2023-05-10,2023-05-11,9h 15m (1 stop),3h 40m in Dubai (DXB),Flight + Bus,389
Peshawar,London,3:55am - 6:25am,2023-05-10,2023-05-11,30h 30m (1 stop),19h 25m in Doha (DOH),Qatar Airways,1089
Peshawar,London,3:55am - 7:00am,2023-05-10,2023-05-11,31h 5m (1 stop),20h in Doha (DOH),Qatar Airways,1089
Peshawar,London,9:00am - 6:40pm,2023-05-10,2023-05-11,13h 40m (1 stop),2h 55m in Dubai (DXB),Emirates,1127
Peshawar,Manchester,9:00am - 7:15pm,2023-05-10,2023-05-11,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,935
Peshawar,Manchester,9:00am - 7:45am,2023-05-10,2023-05-11,26h 45m (1 stop),15h 40m in Dubai (DXB),Emirates,1003
Peshawar,Manchester,9:00am - 12:00pm,2023-05-10,2023-05-11,31h 0m (1 stop),20h 5m in Dubai (DXB),Emirates,1003
Peshawar,New York,11:45am - 11:20am,2023-05-10,2023-05-11,32h 35m (2 stops),10h 35m in Jeddah (JED) - 2h 15m in Istanbul (IST),Multiple airlines,1713
Peshawar,New York,9:00am - 8:50am,2023-05-10,2023-05-11,32h 50m (1 stop),15h 30m in Dubai (DXB),Emirates,1805
Peshawar,New York,9:00am - 2:25pm,2023-05-10,2023-05-11,38h 25m (1 stop),21h 10m in Dubai (DXB),Emirates,1805
Peshawar,Los Angeles,11:45am - 12:15pm,2023-05-10,2023-05-11,36h 30m (2 stops),10h 35m in Jeddah (JED) - 2h 55m in Istanbul (IST),Multiple airlines,1829
Peshawar,Los Angeles,3:55am - 2:20pm,2023-05-10,2023-05-11,22h 25m (1 stop),2h 35m in Doha (DOH),Qatar Airways,2210
Peshawar,Los Angeles,3:55am - 7:25am,2023-05-10,2023-05-11,39h 30m (1 stop),19h 40m in Doha (DOH),Qatar Airways,2280
Peshawar,Chicago,11:45am - 9:55am,2023-05-10,2023-05-11,32h 10m (2 stops),10h 35m in Jeddah (JED) - 1h 20m in Istanbul (IST),Multiple airlines,1706
Peshawar,Chicago,11:45am - 5:50pm,2023-05-10,2023-05-11,40h 5m (2 stops),15h in Jeddah (JED) - 4h 25m in Istanbul (IST),Multiple airlines,1706
Peshawar,Chicago,11:45am - 5:50pm,2023-05-10,2023-05-11,40h 5m (2 stops),10h 35m in Jeddah (JED) - 9h in Istanbul (IST),Multiple airlines,1706
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-11,29h 10m (2 stops),7h 50m in Karachi (KHI) - 3h 45m in Dubai (DXB),Multiple airlines,2034
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-11,29h 10m (2 stops),1h 55m in Karachi (KHI) - 9h 40m in Dubai (DXB),Multiple airlines ,2034
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-11,29h 10m (2 stops),9h 15m in Karachi (KHI) - 2h 20m in Dubai (DXB),Multiple airlines ,2034
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-11,15h 5m (2 stops),7h 50m in Karachi (KHI) - 1h 40m in Dubai (DXB),Multiple airlines,893
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-11,15h 5m (2 stops),1h 55m in Karachi (KHI) - 7h 35m in Dubai (DXB),Multiple airlines ,893
Quetta,Riyadh,1:20pm - 8:05am,2023-05-10,2023-05-11,20h 45m (2 stops),1h 55m in Karachi (KHI) - 13h 20m in Dubai (DXB),Multiple airlines ,1047
Quetta,Dammam,6:05pm - 12:35pm,2023-05-10,2023-05-11,20h 30m (1 stop),15h 20m in Islamabad (ISB),Pakistan International Airlines,673
Quetta,Dammam,1:20pm - 9:40pm,2023-05-10,2023-05-11,10h 20m (2 stops),4h in Karachi (KHI) - 1h 30m in Abu Dhabi (AUH),Multiple airlines,953
Quetta,Dammam,1:20pm - 9:20pm,2023-05-10,2023-05-11,10h 0m (2 stops),1h 55m in Karachi (KHI) - 3h in Dubai (DXB),Multiple airlines ,970
Quetta,Dubai,1:20pm - 3:15pm,2023-05-10,2023-05-11,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,410
Quetta,Dubai,1:20pm - 11:45pm,2023-05-10,2023-05-11,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,677
